Pergunta;Comparacao;Variante_A;Variante_B;SoftDice;Impacto;N_Tabelas;Wilcoxon_stat;p_value;p_adj_fdr;significant;Modelo
P7;v13_nullable_plus_frequent_values vs Full;v13_nullable_plus_frequent_values;v01_full;0,6398909415188601;0,23510905848113994;25;19,0;0,00011245533975522276;0,00017481506821308596;True;MISTRAL
P7;v14_nullable_plus_numeric_stats vs Full;v14_nullable_plus_numeric_stats;v01_full;0,636743449763048;0,23825655023695202;25;27,0;0,00026612974873106547;0,0003024201690125744;True;MISTRAL
P7;v15_sample_rows_vs_sample_values vs Full;v15_sample_rows_vs_sample_values;v01_full;0,6475387936303479;0,22746120636965206;25;28,0;0,00029539281616763435;0,00030789564824794044;True;MISTRAL
P7;v16_sample_rows_vs_frequent_values vs Full;v16_sample_rows_vs_frequent_values;v01_full;0,6045225324147133;0,2704774675852867;25;12,0;5,128914784493951e-05;0,00011225541432698569;True;MISTRAL
P7;v17_sample_rows_plus_both_values vs Full;v17_sample_rows_plus_both_values;v01_full;0,6597873983692749;0,2152126016307251;25;20,0;0,00012586684911342189;0,00017481506821308596;True;MISTRAL
P7;v18_fk_nullable_sample_values vs Full;v18_fk_nullable_sample_values;v01_full;0,6262938918040524;0,24870610819594763;25;17,0;1,233816146850586e-05;5,1409006118774414e-05;True;MISTRAL
P7;v19_fk_nullable_frequent_values vs Full;v19_fk_nullable_frequent_values;v01_full;0,6477455883993233;0,22725441160067672;25;11,0;4,537734346436843e-05;0,00011225541432698569;True;MISTRAL
P7;v20_fk_nullable_both_values vs Full;v20_fk_nullable_both_values;v01_full;0,6216056531521166;0,2533943468478834;25;9,0;3,60959682975327e-05;0,00010026657860425749;True;MISTRAL
P7;v21_fk_nullable_sample_rows vs Full;v21_fk_nullable_sample_rows;v01_full;0,5654577336345414;0,30954226636545856;25;4,0;4,172325134277344e-07;4,967053731282553e-06;True;MISTRAL
P7;v22_fk_nullable_sample_rows_plus_frequent vs Full;v22_fk_nullable_sample_rows_plus_frequent;v01_full;0,5763727805988579;0,2986272194011421;25;15,0;7,219030483816392e-05;0,00013882750930416138;True;MISTRAL
P7;v23_fk_nullable_sample_rows_plus_sample_values vs Full;v23_fk_nullable_sample_rows_plus_sample_values;v01_full;0,6756220632286216;0,19937793677137838;25;30,0;0,00012022256851196289;0,00017481506821308596;True;MISTRAL
P7;v24_full_no_numeric_stats vs Full;v24_full_no_numeric_stats;v01_full;0,6424670224877777;0,23253297751222235;25;16,0;8,055103239197442e-05;0,00014384112927138287;True;MISTRAL
P7;v25_full_no_sample_rows vs Full;v25_full_no_sample_rows;v01_full;0,6865787068098476;0,18842129319015244;25;25,0;0,00021514312303761465;0,0002561227655209698;True;MISTRAL
P1;FK vs baseline;v02_plus_fk;v00_baseline;0,694899516359951;0,16610048364004903;25;21,0;2,664327621459961e-05;7,23683237150619e-05;True;GEMINI
P1;nullable vs baseline;v03_plus_nullable;v00_baseline;0,6728528433074322;0,18814715669256776;25;36,0;0,00028705596923828125;0,0004305839538574219;True;GEMINI
P1;numeric_stats vs baseline;v04_plus_numeric_stats;v00_baseline;0,6903264530716142;0,17067354692838577;25;1,0;1,3885568373058784e-05;7,23683237150619e-05;True;GEMINI
P1;sample_values vs baseline;v05_plus_sample_values;v00_baseline;0,7296748022875239;0,13132519771247608;25;59,0;0,005352914480888453;0,005352914480888453;True;GEMINI
P1;frequent_values vs baseline;v06_plus_frequent_values;v00_baseline;0,6266496691477407;0,23435033085225931;25;9,0;3,618416185753095e-05;7,23683237150619e-05;True;GEMINI
P1;sample_rows vs baseline;v07_plus_sample_rows;v00_baseline;0,7408718029832361;0,12012819701676392;25;60,0;0,004604637622833252;0,005352914480888453;True;GEMINI
P2;numeric_stats sozinho;v04_plus_numeric_stats;v00_baseline;0,6903264530716142;0,17067354692838577;25;1,0;1,3885568373058784e-05;4,1656705119176354e-05;True;GEMINI
P2;numeric_stats + nullable vs nullable;v14_nullable_plus_numeric_stats;v03_plus_nullable;0,6885122309391896;0,17248776906081043;25;22,0;3,1948089599609375e-05;4,792213439941406e-05;True;GEMINI
P2;full vs full-sem-numeric_stats;v01_full;v24_full_no_numeric_stats;0,7438409916927584;0,11715900830724157;25;71,0;0,01381285231671872;0,01381285231671872;True;GEMINI
P3;rows vs sample_values;v07_plus_sample_rows;v05_plus_sample_values;0,7660715865837919;0,09492841341620806;25;64,0;0,0067255496978759766;0,007846474647521973;True;GEMINI
P3;rows vs frequent_values;v07_plus_sample_rows;v06_plus_frequent_values;0,74188450407818;0,11911549592182002;25;104,0;0,11545842288590577;0,11545842288590577;False;GEMINI
P3;rows+sample_val vs rows;v15_sample_rows_vs_sample_values;v07_plus_sample_rows;0,7092800924918216;0,15171990750817843;25;36,0;0,00028705596923828125;0,0010046958923339844;True;GEMINI
P3;rows+sample_val vs sample_val;v15_sample_rows_vs_sample_values;v05_plus_sample_values;0,7390484866873429;0,12195151331265708;25;48,0;0,0012963414192199707;0,0022685974836349487;True;GEMINI
P3;rows+freq_val vs rows;v16_sample_rows_vs_frequent_values;v07_plus_sample_rows;0,707506416977887;0,15349358302211302;25;50,0;0,0024685953545107303;0,0034560334963150223;True;GEMINI
P3;rows+ambos vs rows;v17_sample_rows_plus_both_values;v07_plus_sample_rows;0,6997597247912114;0,16124027520878859;25;37,0;0,0007328898088597281;0,0017100762206726991;True;GEMINI
P3;full vs full-sem-rows;v01_full;v25_full_no_sample_rows;0,6963914501567823;0,1646085498432177;25;34,0;0,00021690130233764648;0,0010046958923339844;True;GEMINI
P4;FK+sample_val vs sample_val;v08_fk_plus_sample_values;v05_plus_sample_values;0,735904118594494;0,12509588140550598;25;58,0;0,004923040548676251;0,006153800685845314;True;GEMINI
P4;FK+freq_val vs freq_val;v09_fk_plus_frequent_values;v06_plus_frequent_values;0,6626817630288264;0,19831823697117357;25;44,0;0,0014274301374357734;0,0023790502290596226;True;GEMINI
P4;FK+ambos vs FK+sample_val;v10_fk_plus_sample_and_frequent;v08_fk_plus_sample_values;0,6897023970093508;0,17129760299064922;25;22,0;3,1948089599609375e-05;7,987022399902344e-05;True;GEMINI
P4;FK+rows vs rows;v11_fk_plus_sample_rows;v07_plus_sample_rows;0,7576620585209838;0,1033379414790162;25;67,0;0,010177887643744398;0,010177887643744398;True;GEMINI
P4;FK isolado vs baseline;v02_plus_fk;v00_baseline;0,694899516359951;0,16610048364004903;25;21,0;2,664327621459961e-05;7,987022399902344e-05;True;GEMINI
P5;nullable+sample_val vs sample_val;v12_nullable_plus_sample_values;v05_plus_sample_values;0,745011626154705;0,11598837384529503;25;47,0;0,0011548399925231934;0,0011548399925231934;True;GEMINI
P5;nullable+freq_val vs freq_val;v13_nullable_plus_frequent_values;v06_plus_frequent_values;0,6468271267186548;0,21417287328134516;25;35,0;0,0006018340873290864;0,0008024454497721152;True;GEMINI
P5;nullable+numeric_stats vs numeric_stats;v14_nullable_plus_numeric_stats;v04_plus_numeric_stats;0,6799452976274574;0,18105470237254262;25;10,0;4,069645335632428e-05;0,00016278581342529712;True;GEMINI
P5;nullable isolado vs baseline;v03_plus_nullable;v00_baseline;0,6728528433074322;0,18814715669256776;25;36,0;0,00028705596923828125;0,0005741119384765625;True;GEMINI
P7;v00_baseline vs Full;v00_baseline;v01_full;0,6532282913494721;0,20777170865052785;25;4,0;1,9943926969051477e-05;0,0004985981742262869;True;GEMINI
P7;v02_plus_fk vs Full;v02_plus_fk;v01_full;0,6922502102561934;0,1687497897438066;25;34,0;0,00021690130233764648;0,0006778165698051453;True;GEMINI
P7;v03_plus_nullable vs Full;v03_plus_nullable;v01_full;0,6404069044602102;0,22059309553978979;25;11,0;4,5702622398046795e-05;0,0005712827799755849;True;GEMINI
P7;v04_plus_numeric_stats vs Full;v04_plus_numeric_stats;v01_full;0,706971620472808;0,15402837952719195;25;40,0;0,0004894733428955078;0,001019736131032308;True;GEMINI
P7;v05_plus_sample_values vs Full;v05_plus_sample_values;v01_full;0,7322250348360755;0,1287749651639245;25;32,0;0,00044476858955588323;0,0010108377035360982;True;GEMINI
P7;v06_plus_frequent_values vs Full;v06_plus_frequent_values;v01_full;0,6556318857787425;0,20536811422125745;25;37,0;0,0007328898088597281;0,0011451403263433252;True;GEMINI
P7;v07_plus_sample_rows vs Full;v07_plus_sample_rows;v01_full;0,7124585038133145;0,14854149618668544;25;17,0;8,975879846480869e-05;0,0006778165698051453;True;GEMINI
P7;v08_fk_plus_sample_values vs Full;v08_fk_plus_sample_values;v01_full;0,7413395263228348;0,11966047367716515;25;40,0;0,0009798622815398032;0,001360919835471949;True;GEMINI
P7;v09_fk_plus_frequent_values vs Full;v09_fk_plus_frequent_values;v01_full;0,6600517363700316;0,20094826362996843;25;36,0;0,0006643633110187136;0,0011451403263433252;True;GEMINI
P7;v10_fk_plus_sample_and_frequent vs Full;v10_fk_plus_sample_and_frequent;v01_full;0,7589392914328978;0,10206070856710214;25;71,0;0,012466490268707275;0,012985927363236746;True;GEMINI
P7;v11_fk_plus_sample_rows vs Full;v11_fk_plus_sample_rows;v01_full;0,7232566004070459;0,13774339959295412;25;21,0;0,0001400854690820405;0,0006778165698051453;True;GEMINI
P7;v12_nullable_plus_sample_values vs Full;v12_nullable_plus_sample_values;v01_full;0,7175717463460178;0,14342825365398215;25;37,0;0,0007316689757102096;0,0011451403263433252;True;GEMINI
P7;v13_nullable_plus_frequent_values vs Full;v13_nullable_plus_frequent_values;v01_full;0,7217267458706803;0,13927325412931968;25;56,0;0,004160676163661576;0,004522474090936496;True;GEMINI
P7;v14_nullable_plus_numeric_stats vs Full;v14_nullable_plus_numeric_stats;v01_full;0,7166993302691932;0,1443006697308068;25;36,0;0,00028705596923828125;0,000797377692328559;True;GEMINI
P7;v15_sample_rows_vs_sample_values vs Full;v15_sample_rows_vs_sample_values;v01_full;0,7419196883119784;0,11908031168802158;25;55,0;0,0027848482131958008;0,003481060266494751;True;GEMINI
P7;v16_sample_rows_vs_frequent_values vs Full;v16_sample_rows_vs_frequent_values;v01_full;0,7305805351532934;0,13041946484670663;25;37,0;0,00032907724380493164;0,0008226931095123291;True;GEMINI
P7;v17_sample_rows_plus_both_values vs Full;v17_sample_rows_plus_both_values;v01_full;0,7455809819559154;0,11541901804408461;25;56,0;0,004160676163661576;0,004522474090936496;True;GEMINI
P7;v18_fk_nullable_sample_values vs Full;v18_fk_nullable_sample_values;v01_full;0,7406922648521462;0,12030773514785376;25;34,0;0,0005416609696100044;0,00104165571078847;True;GEMINI
P7;v19_fk_nullable_frequent_values vs Full;v19_fk_nullable_frequent_values;v01_full;0,7402813942669918;0,12071860573300819;25;49,0;0,002257573792589646;0,002970491832354797;True;GEMINI
P7;v20_fk_nullable_both_values vs Full;v20_fk_nullable_both_values;v01_full;0,7474609930445368;0,11353900695546315;25;52,0;0,002945699833843227;0,0035067855164800325;True;GEMINI
P7;v21_fk_nullable_sample_rows vs Full;v21_fk_nullable_sample_rows;v01_full;0,7227305951623171;0,1382694048376829;25;25,0;0,00021571181857068053;0,0006778165698051453;True;GEMINI
P7;v22_fk_nullable_sample_rows_plus_frequent vs Full;v22_fk_nullable_sample_rows_plus_frequent;v01_full;0,7371875902870735;0,12381240971292651;25;44,0;0,0008081197738647461;0,0011884114321540384;True;GEMINI
P7;v23_fk_nullable_sample_rows_plus_sample_values vs Full;v23_fk_nullable_sample_rows_plus_sample_values;v01_full;0,7411874260512542;0,11981257394874578;25;32,0;0,00016230344772338867;0,0006778165698051453;True;GEMINI
P7;v24_full_no_numeric_stats vs Full;v24_full_no_numeric_stats;v01_full;0,7438409916927584;0,11715900830724157;25;71,0;0,01381285231671872;0,01381285231671872;True;GEMINI
P7;v25_full_no_sample_rows vs Full;v25_full_no_sample_rows;v01_full;0,6963914501567823;0,1646085498432177;25;34,0;0,00021690130233764648;0,0006778165698051453;True;GEMINI
