Tabela,ModelPair,HardDice_Lex_mean,SoftDice_Sem_mean
magento2.catalog_product_index_tier_price,DEEPSEEK__VS__OPENAI,0.0,0.5529274145762125
magento2.catalog_product_index_tier_price,MISTRAL__VS__OPENAI,0.0,0.6137874656253391
magento2.catalog_product_index_website,DEEPSEEK__VS__MISTRAL,0.0,0.5689789100929543
magento2.catalog_product_index_website,DEEPSEEK__VS__OPENAI,0.2222222222222222,0.6518011026912266
magento2.catalog_product_index_website,MISTRAL__VS__OPENAI,0.0,0.7143806881374783
magento2.catalog_product_link,DEEPSEEK__VS__MISTRAL,0.07407407407407407,0.7274851467874315
magento2.catalog_product_link,DEEPSEEK__VS__OPENAI,0.0,0.7861790325906541
magento2.catalog_product_link,MISTRAL__VS__OPENAI,0.037037037037037035,0.7661098197654441
magento2.catalog_product_link_attribute,DEEPSEEK__VS__MISTRAL,0.0,0.6512347172807764
magento2.catalog_product_link_attribute,DEEPSEEK__VS__OPENAI,0.0,0.539914177523719
magento2.catalog_product_link_attribute,MISTRAL__VS__OPENAI,0.0,0.46980954541100395
magento2.catalog_product_link_attribute_decimal,DEEPSEEK__VS__MISTRAL,0.0,0.6946920421388414
magento2.catalog_product_link_attribute_decimal,DEEPSEEK__VS__OPENAI,0.0,0.7494501272837321
magento2.catalog_product_link_attribute_decimal,MISTRAL__VS__OPENAI,0.0,0.7091634803348117
magento2.catalog_product_link_attribute_int,DEEPSEEK__VS__MISTRAL,0.0,0.8187651038169861
magento2.catalog_product_link_attribute_int,DEEPSEEK__VS__OPENAI,0.0,0.782280961672465
magento2.catalog_product_link_attribute_int,MISTRAL__VS__OPENAI,0.0,0.7610853446854485
magento2.catalog_product_link_attribute_varchar,DEEPSEEK__VS__MISTRAL,0.0,0.6659633583492703
magento2.catalog_product_link_attribute_varchar,DEEPSEEK__VS__OPENAI,0.0,0.743451714515686
magento2.catalog_product_link_attribute_varchar,MISTRAL__VS__OPENAI,0.0,0.777260336611006
magento2.catalog_product_link_type,DEEPSEEK__VS__MISTRAL,0.3703703703703704,0.6100925582426566
magento2.catalog_product_link_type,DEEPSEEK__VS__OPENAI,0.0,0.5022102395693461
magento2.catalog_product_link_type,MISTRAL__VS__OPENAI,0.0,0.723905622959137
magento2.catalog_product_option,DEEPSEEK__VS__MISTRAL,0.3333333333333333,0.4650219877560933
magento2.catalog_product_option,DEEPSEEK__VS__OPENAI,0.3333333333333333,0.7118022044499716
magento2.catalog_product_option,MISTRAL__VS__OPENAI,0.3333333333333333,0.6795552372932434
magento2.catalog_product_option_price,DEEPSEEK__VS__MISTRAL,0.2222222222222222,0.7786024014155071
magento2.catalog_product_option_price,DEEPSEEK__VS__OPENAI,0.0,0.5295644490807144
magento2.catalog_product_option_price,MISTRAL__VS__OPENAI,0.0,0.7256395286983914
magento2.catalog_product_option_title,DEEPSEEK__VS__MISTRAL,0.3333333333333333,0.7968164417478774
magento2.catalog_product_option_title,DEEPSEEK__VS__OPENAI,0.0,0.5538454055786133
magento2.catalog_product_option_title,MISTRAL__VS__OPENAI,0.0,0.5307198762893677
magento2.catalog_product_option_type_price,DEEPSEEK__VS__MISTRAL,0.07407407407407407,0.7852063686759383
magento2.catalog_product_option_type_price,DEEPSEEK__VS__OPENAI,0.0,0.6496386020271866
magento2.catalog_product_option_type_price,MISTRAL__VS__OPENAI,0.0,0.6441846180845191
magento2.catalog_product_option_type_title,DEEPSEEK__VS__MISTRAL,0.0,0.6498055546372026
magento2.catalog_product_option_type_title,DEEPSEEK__VS__OPENAI,0.0,0.6317451993624369
magento2.catalog_product_option_type_title,MISTRAL__VS__OPENAI,0.0,0.7158171269628737
magento2.catalog_product_option_type_value,DEEPSEEK__VS__MISTRAL,0.2222222222222222,0.7445263663927713
magento2.catalog_product_option_type_value,DEEPSEEK__VS__OPENAI,0.3333333333333333,0.5737005869547526
magento2.catalog_product_option_type_value,MISTRAL__VS__OPENAI,0.1111111111111111,0.49396947798905555
magento2.catalog_product_relation,DEEPSEEK__VS__MISTRAL,0.3333333333333333,0.80045485496521
magento2.catalog_product_relation,DEEPSEEK__VS__OPENAI,0.3333333333333333,0.7874654730161031
magento2.catalog_product_relation,MISTRAL__VS__OPENAI,0.6666666666666666,0.887247211403317
magento2.catalog_product_super_attribute,DEEPSEEK__VS__MISTRAL,0.0,0.8000756038559808
magento2.catalog_product_super_attribute,DEEPSEEK__VS__OPENAI,0.0,0.7080186208089193
magento2.catalog_product_super_attribute,MISTRAL__VS__OPENAI,0.0,0.6987204750378927
magento2.catalog_product_super_attribute_label,DEEPSEEK__VS__MISTRAL,0.0,0.5051514285582084
magento2.catalog_product_super_attribute_label,DEEPSEEK__VS__OPENAI,0.0,0.5308470372800475
magento2.catalog_product_super_attribute_label,MISTRAL__VS__OPENAI,0.0,0.46742578789039896
magento2.catalog_product_super_attribute_pricing,DEEPSEEK__VS__MISTRAL,0.0,0.6995399196942648
magento2.catalog_product_super_attribute_pricing,DEEPSEEK__VS__OPENAI,0.0,0.7380263209342957
magento2.catalog_product_super_attribute_pricing,MISTRAL__VS__OPENAI,0.0,0.6408732533454895
magento2.catalog_product_super_link,DEEPSEEK__VS__MISTRAL,0.0,0.716477217497649
magento2.catalog_product_super_link,DEEPSEEK__VS__OPENAI,0.0,0.6951398650805155
magento2.catalog_product_super_link,MISTRAL__VS__OPENAI,0.1111111111111111,0.797523730330997
magento2.catalog_product_website,DEEPSEEK__VS__MISTRAL,0.0,0.5192639606970328
magento2.catalog_product_website,DEEPSEEK__VS__OPENAI,0.0,0.48566147795429937
magento2.catalog_product_website,MISTRAL__VS__OPENAI,0.0,0.6262803121849343
magento2.catalog_url_rewrite_product_category,DEEPSEEK__VS__MISTRAL,0.0,0.6663686765564812
magento2.catalog_url_rewrite_product_category,DEEPSEEK__VS__OPENAI,0.2222222222222222,0.7234219445122613
magento2.catalog_url_rewrite_product_category,MISTRAL__VS__OPENAI,0.0,0.6602429548899332
magento2.cataloginventory_stock,DEEPSEEK__VS__MISTRAL,0.2222222222222222,0.59298031506715
magento2.cataloginventory_stock,DEEPSEEK__VS__OPENAI,0.0,0.537366078959571
magento2.cataloginventory_stock,MISTRAL__VS__OPENAI,0.0,0.702624766031901
magento2.cataloginventory_stock_item,DEEPSEEK__VS__MISTRAL,0.0,0.7825817532009549
magento2.cataloginventory_stock_item,DEEPSEEK__VS__OPENAI,0.0,0.7260117332140604
magento2.cataloginventory_stock_item,MISTRAL__VS__OPENAI,0.0,0.7063604350443239
magento2.cataloginventory_stock_status,DEEPSEEK__VS__MISTRAL,0.3333333333333333,0.8594844539960226
magento2.cataloginventory_stock_status,DEEPSEEK__VS__OPENAI,0.3333333333333333,0.8594844539960226
magento2.cataloginventory_stock_status,MISTRAL__VS__OPENAI,1.0,0.999999463558197
magento2.cataloginventory_stock_status_idx,DEEPSEEK__VS__MISTRAL,0.4444444444444444,0.8737360768847995
magento2.cataloginventory_stock_status_idx,DEEPSEEK__VS__OPENAI,0.4444444444444444,0.8737360768847995
magento2.cataloginventory_stock_status_idx,MISTRAL__VS__OPENAI,1.0,0.999999463558197
magento2.cataloginventory_stock_status_tmp,DEEPSEEK__VS__MISTRAL,0.0,0.6414125760396322
magento2.cataloginventory_stock_status_tmp,DEEPSEEK__VS__OPENAI,0.3333333333333333,0.6840728521347046
magento2.cataloginventory_stock_status_tmp,MISTRAL__VS__OPENAI,0.6666666666666666,0.9573391675949097
magento2.catalogrule,DEEPSEEK__VS__MISTRAL,0.1111111111111111,0.7156776035273517
magento2.catalogrule,DEEPSEEK__VS__OPENAI,0.14814814814814814,0.7130241725179884
magento2.catalogrule,MISTRAL__VS__OPENAI,0.2222222222222222,0.629503932264116
